Therefore the proposal of the Group of the Party of European Socialists and which you have mentioned is that the Prodi Commission present its legislative programme on Wednesday including its proposed administrative reform because otherwise we could find ourselves in a paradoxical situation: on the pretext that there is no text on the one hand the President of the Commission would be denied his right to speak in this Parliament and on the other hand there would be a debate on a reform when Parliament had no prior knowledge of the texts on which it is based.,en-GB
Therefore Madam President I would ask you to request that the Commission express its opinion on this issue and that we then proceed to the vote.,en-GB
(Applause from the PSE Group),en-GB
Madam President I really am quite astonished at Mr Barón Crespo' s behaviour and the fact that he is now asking for this item to be put on Wednesday's agenda.,en-GB
Mr Barón Crespo you were unable to attend the Conference of Presidents last Thursday.,en-GB
I am not criticising this; it happens from time to time that people send someone to represent them.,en-GB
Mr Hänsch represented you on this occasion.,en-GB
In the Conference of Presidents we had an in-depth discussion.,en-GB
Your Group was alone in advocating what you are saying now.,en-GB
We then put it to a vote.,en-GB
As you know each chairman has the same number of votes as his Group has Members.,en-GB
There was a vote on this matter.,en-GB
As I recall the outcome of this vote was 422 votes to 180 with a few abstentions.,en-GB
This means that all the Groups with the exception of the non-attached Members - but of course they are not a Group - were in agreement; only your Group thought that we should proceed as you have proposed here.,en-GB
All of the others were of a different opinion.,en-GB
That was the decision.,en-GB
I should now like to comment on the issue itself.,en-GB
We have confidence in the Commission and in Romano Prodi and after a difficult procedure as everyone knows the vast majority of our Group supported the vote of confidence in Romano Prodi and the Commission.,en-GB
We believe however that the Commission's strategic plan needs to be debated within a proper procedural framework not only on the basis of an oral statement here in the European Parliament but also on the basis of a document which is adopted in the Commission and which describes this programme over the five-year period.,en-GB
There is no such document!,en-GB
The Commission will present its programme for the year 2000 in February.,en-GB
We have said very well if the Commission does not wish to introduce the 2000 programme as early as January then we will do it in February.,en-GB
We have agreed to this.,en-GB
After all we do not wish to quarrel with the Commission; if at all possible we believe that the Commission and Parliament need to tread the same path.,en-GB
However we in Parliament also have a supervisory role with regard to the Commission and we do not have to agree with everything which comes out of the Commission.,en-GB
I should like us to be able to do a reasonable amount of preparation for the debate on the five-year programme in our Groups.,en-GB
You cannot prepare if you hear a statement in this House and have no idea of its content.,en-GB
That is why we would recommend - and it is my impression that the Commission is also open to this idea - that we hold the debate on the Commission's long-term programme up to the year 2005 in February - and I hope that the Commission will agree on a programme before then which it will propose to us - and that at the same time in February we also hold the debate on the Commission's legislative programme for the year 2000.,en-GB
The fact that the subjects are connected also suggests that we should hold the debate on both programmes together.,en-GB
That is why my Group firmly rejects the proposal made by the Socialist Group.,en-GB
(Applause from the PPE-DE Group),en-GB
I propose that we vote on the request of the Group of the Party of European Socialists that the Commission statement on its strategic objectives should be reinstated.,en-GB
(Parliament rejected the request) President.,en-GB
Still on the subject of Wednesday' s sitting I have another proposal regarding the oral question on capital tax.,en-GB
The PPE-DE Group is requesting that this item be taken off the agenda.,en-GB
Is there a member who wishes to speak on behalf of this Group to propose this?,en-GB
Madam President I can hear a ripple of laughter from the Socialists. I was told that large sections of the Socialist Group were also keen to have this item taken off the agenda because at the vote in the Conference of Presidents no vote was received from the working group of Members of the Socialist Group responsible for this matter.,en-GB
I do not know whether this information is correct but the PPE-DE Group would in any case be grateful if this item were removed because Parliament has addressed this issue several times already.,en-GB
Decisions have also been adopted against a tax of this kind.,en-GB
That is why my Group moves that this item be taken off the agenda.,en-GB
Thank you Mr Poettering.,en-GB
We shall now hear Mr Wurtz speaking against this request.,en-GB
Madam President I would firstly like to point out Mr Poettering' s lack of logic.,en-GB
He has just been preaching to the Group of the Party of European Socialists because they went back on a decision taken in a perfectly clear manner at the Conference of Presidents and now he is doing just the same.,en-GB
We discussed that matter and we were unanimous with the exception of the PPE and ELDR Groups.,en-GB
As my fellow chairmen will recall I even mentioned that it was not a matter of knowing whether one was for or against the Tobin tax but of whether one dared to hear what the Commission and the Council thought of it.,en-GB
It is not a lot to ask.,en-GB
I therefore repeat the proposal that this oral question to the Commission and the Council should be retained so that we can find out once and for all the positions of these two bodies regarding the proposal which is relatively modest but which would give a clear message to public opinion particularly after the tide of feeling generated by the failure of the Seattle Conference.,en-GB
We shall proceed to vote on the PPE-DE Group' s request that the oral question regarding the capital tax be withdrawn from the agenda.,en-GB
(Parliament rejected the request with 164 votes for 166 votes against and 7 abstentions),en-GB
Madam President I would like to thank Mr Poettering for advertising this debate.,en-GB
Thank you very much.,en-GB
Madam President has my vote been counted?,en-GB
I was unable to vote electronically since I do not have a card.,en-GB
"My vote was ""in favour"" .",en-GB
Indeed if we add the two Members who have declared themselves then the result of the vote would be ....,en-GB
Madam President the Presidency has already declared the result of the vote.,en-GB
There is no room for amendments.,en-GB
Madam President in the earlier vote - and I will abide by your ruling on this matter - on the question of the strategic plan of the Commission I indicated that I would like to speak in advance of the vote on behalf of my Group.,en-GB
That did not happen.,en-GB
I would appreciate it if on the close of this item of business I might be allowed to give an explanation of vote on behalf of my Group.,en-GB
This is an important matter.,en-GB
It would be useful for the record of the House to state how people perceive what we have just done in the light of their own political analysis.,en-GB
Madam President I do not wish to reopen the debate but I had also asked for the floor to comment on Mr Barón Crespo's motion.,en-GB
You did not call me either.,en-GB
I regret this but the vote has already been taken and the decision is made so let us leave the matter there.,en-GB
I am terribly sorry Mr Hänsch and Mr Cox.,en-GB
I did not see you asking to speak.,en-GB
Even so I think the positions are quite clear and they shall be entered in the Minutes.,en-GB
When we adopt the Minutes for today' s sitting tomorrow then any Members who think the positions have not been explained clearly enough may ask for amendments.,en-GB
This seems to me to be a workable solution.,en-GB
Of course the Minutes for tomorrow' s sitting will take into account any additional explanations.,en-GB
I think this is a better solution than proceeding now to extremely time-consuming explanations of votes.,en-GB
Mr Cox Mr Hänsch would this be acceptable to you?,en-GB
Madam President if the vote records correctly how my Group voted I shall not and cannot object to that.,en-GB
If your ruling is that I cannot give an explanation of vote I accept that but with reservations.,en-GB
We shall pay particular attention to the wording of the Minutes as we always do of course.,en-GB
If they do not properly reflect the positions adopted then we may correct them if necessary.,en-GB
(The order of business was adopted thus amended),en-GB
Safety advisers for the transport of dangerous goods,en-GB
The next item is the report (A5-0105/1999) by Mr Koch on behalf of the Committee on Regional Policy Transport and Tourism on the common position adopted by the Council with a view to adopting a European Parliament and Council directive on the harmonisation of examination requirements for safety advisers for the transport of dangerous goods by road rail or inland waterways (C5-0208/1999 - 1998/0106(COD)).,en-GB
Commissioner Madam President ladies and gentlemen I can be quite frank in saying that I welcome the Council's common position on harmonising the training of safety advisers for the transport of dangerous goods by road rail or inland waterway.,en-GB
Firstly we needed to take action on a formal level in order to meet the requirements of Directive 96/35/EC which obliges the Member States to appoint safety advisers and to organise the training instruction and examination of these people but does not explain this explicitly.,en-GB
Secondly by adopting this directive we achieve a) an increase in safety when dangerous goods are both transported and transhipped; b) a reduction in distortions of competition resulting from wide variations in national training structures and training costs and c) equal opportunities for safety advisers on the European labour market.,en-GB
Thirdly this directive as it currently stands in the common position guarantees - in particular because it confines itself exclusively to minimum standards - a high degree of flexibility and modest regulation by the European Union; by adopting it we contribute to the Member States' bearing a high level of individual responsibility.,en-GB
All of this is in accordance with the principle of subsidiarity and is therefore to be greatly welcomed.,en-GB
Our amendments from the first reading have I believe been taken into account very satisfactorily.,en-GB
They have either been accepted or transposed with no change in the substance or they have been rejected because the corresponding European arrangements have not been included for example a system of penalties for violations of the rules or a complex classification structure for related groups of questions.,en-GB
The one unanimously adopted amendment of the Committee on Regional Policy and Transport which concerns the timetable for implementing the directive is something which I would urge you to support.,en-GB
By not setting a specific date for the Member States to implement the directive and instead giving them a period of three months after its entry into force we are introducing a flexibility clause which ensures that the directive will be implemented without delay.,en-GB
I would urge you to endorse this.,en-GB
Madam President we cannot and must not accept the fact that we hear ever more frequently of accidents causing major damage on our roads but also on our railways and waterways not solely but at least partly because those involved do not take the transport of dangerous goods seriously enough or because - as a result of ignorance or a lack of training on the part of the drivers or others responsible for the various vehicles - a minor accident has all too often become a major disaster.,en-GB
As an Austrian I still have a vivid memory as I believe we all do of the catastrophe which cost so many human lives last year in the Tauern Tunnel where subsequent work to rebuild the parts of the tunnel which had been destroyed in this fire continued for many months at huge expense.,en-GB
The renovation project which lasted for months cut off this important route between the north and south of Europe.,en-GB
The traffic which had to be diverted because of this stretched the patience of many thousands of people in the EU to the limit.,en-GB
In fact all hell broke loose in some municipalities in my province.,en-GB
Prevention has to be our answer to disasters of this kind and this draft directive is an important step towards well-trained safety advisers being available so that the right action is taken in good time.,en-GB
All the same we must not content ourselves with enacting European law to ensure greater safety.,en-GB
We also need to follow this up and make sure that our rules are transposed by the Member States in good time and - even more importantly - we need to ensure that they are also applied afterwards.,en-GB
Please let this not be yet another sector where we subsequently have to lament the lack of enforcement.,en-GB
I should like to address one final point. We must not content ourselves with sealing another hole in the safety net and shutting our eyes to the fact that where transport safety in Europe is concerned there is still much more to be done.,en-GB
In this context I should like to make a request and ask the Commissioner responsible who is with us here today to table an appropriate text as soon as possible with a view to continuing to make it safer for traffic to transit tunnels in the future so that we in Europe do not have to experience any more such disasters on this scale.,en-GB
Madam President first of all I should like to thank Mr Koch for his report which has at its heart the issue of transport safety.,en-GB
The report looks at the issue of harmonising the examination requirements for safety advisors working in the areas of transportation of dangerous goods by road rail and inland waterway.,en-GB
I congratulate him on his excellent report.,en-GB
Transport safety has sadly been in the news recently: the Paddington rail crash in London the terrible rail crash in Norway the two aviation crashes involving EU citizens and the natural disaster involving the Erika off Brittany - all within the last four months - remind us that transport safety can never be taken for granted and that those charged with protecting the public must be highly motivated and highly qualified.,en-GB
The rapporteur has pointed out to the House that in its common position the Council has accepted six of Parliament's ten amendments put forward at first reading and that the substance of Parliament's other amendments has been retained.,en-GB
My Group will therefore support the common position and looks forward to the enactment of the legislation which will provide us with yet another tool in our fight to make transport in the European Union as safe as possible.,en-GB
When it comes to safety my Group will always support any initiatives to improve transport safety.,en-GB
We still have a lot of work to do in this area as recent events have proved.,en-GB
Madam President I would like to make a few comments.,en-GB
I would like first of all to thank the rapporteur for his exceptionally accurate and technical work on the report and secondly the Commission for the proposal it has submitted.,en-GB
We are concerned here with the harmonisation of examination requirements but also in fact with minimum requirements.,en-GB
This is a pity in a sense.,en-GB
Needless to say safety on roads railways and inland waterways is of key importance and given the international nature of these types of transport training for safety advisors should also be harmonised therefore as well as the requirements of the new ADR for example which is under way.,en-GB
This is important but so is enforcement and there are of course a number of reasons why we need to pay particular attention to this.,en-GB
Just think of the road accidents which have occurred over recent years for example in Belgium the Netherlands and a number of other countries where lorries carrying dangerous goods continued to drive in foggy conditions when really they should have pulled off the road instead.,en-GB
Or ships from Eastern Europe which moor adjacent to ships over here with all the obvious risks that this entails.,en-GB
Furthermore it has transpired that research in the ports in Belgium Finland but also in Japan has shown that 50% of containers with partially dangerous cargo are not delivered correctly for shipment.,en-GB
In short the issue is an important one.,en-GB
If we look at the situation where safety advisers are concerned in a number of countries it is compulsory to employ such safety advisers in companies as from 1 January of this year.,en-GB
There will be major problems with enforcing this rule at present especially with smaller companies as these cannot afford safety advisors.,en-GB
These smaller companies either dispose of their cargo or mix it with other cargo which causes problems.,en-GB
It is therefore also being requested that ISO 9002 certificates possibly include the finer details of these activities in the form of annual reports and company analyses.,en-GB
The work is done. All that remains is the business of enforcement.,en-GB
I would like to mention one final point.,en-GB
With regard to enforcement proper agreements must also be concluded with the Eastern European countries because they will not enter into treaties which deal with this matter until 1 July 2001 that is to say in eighteen months' time.,en-GB
This gives them a competitive edge for the interim period.,en-GB
This is not in itself anything dreadful but we should prioritise particularly the safety aspects for goods transported by road rail and inland waterways and incorporate these as part of the acquis communautaire as soon as possible and present them to the acceding states.,en-GB
Madam President the importance of transport safety is highlighted on a regular basis in this Parliament and rightly so.,en-GB
The ever increasing volume of goods passing through Europe entails all kinds of risks known and unknown for employees and the social environment.,en-GB
Those having to deal with these risks should therefore meet stringent requirements.,en-GB
The relevant standards which have been laid down in another Directive 95/35/EC seem sufficiently adequate to advise people in a responsible manner on the organisation of the transport of dangerous goods.,en-GB
I am very pleased that agreement has also been reached with the Council on minimum standards regarding examinations although I would have preferred it if uniform set standards and modules had been established so that certificates would be of equal value internationally.,en-GB
This however does not seem feasible.,en-GB
Finally the amendment tabled by the rapporteur is perfectly logical and I can therefore give it my wholehearted support.,en-GB
Mr President Commissioner I should first like to congratulate Mr Koch on his reports which though technical are nonetheless of very great significance for safety.,en-GB
I should like to make just a few comments.,en-GB
Firstly I should like to ask the Commissioner - and I am convinced that my request will fall on fertile ground - to ensure that more attention is paid to the issue of safety be it on the roads on the waterways or at sea.,en-GB
Considering that it is only today that we are dealing with a Commission proposal first made on 19 March 1998 even though Parliament responded relatively quickly this time lag is a little too long.,en-GB
This is not just the fault of the Commission but I believe that we need to take action more quickly so as to achieve harmonisation in this area as well.,en-GB
My second point has already been mentioned: it concerns the minimum standards.,en-GB
In principle I believe that in many cases where transport is concerned we should be working towards increased flexibility and country-specific rules.,en-GB
However when it comes to safety I am rather sceptical because safety in Sweden for example is in principle no different from safety in Germany Italy or Austria.,en-GB
I can live with these minimum standards but I would ask the Commission to monitor the situation very carefully.,en-GB
Should flexibility of this kind result in there being inadequate rules in some countries then we should work towards greater harmonisation.,en-GB
My third point has also been mentioned already.,en-GB
As you know like Mr Rack I come from a transit country where this issue plays a particularly important role.,en-GB
We do not want to make the conditions of competition worse for some countries unilaterally and improve them for countries such as Austria or other transit countries.,en-GB
But I believe that we should do all we can to keep the transport of dangerous goods to a minimum in all countries whether they are transit countries or not.,en-GB
Mr President I would firstly like to congratulate the rapporteur Mr Koch on his magnificent work and his positive cooperation with the Commission with regard to improving the texts and presenting this report and this proposal; in the end there is only one amendment on the requirements for the aptitude examination for safety advisers in the transport of dangerous goods by road rail or inland waterway.,en-GB
We understand that it is important that the two institutions - Parliament and Commission - cooperate and work together and that the current cooperation with the Committee on Regional Policy and in particular the transport group is magnificent.,en-GB
The common position includes practically all of the amendments accepted by the Commission and harmonises the minimum examination requirements for safety advisers and at second reading we can accept the amendment on the proposed date which is much more realistic than the one originally suggested by the Commission bearing in mind that we have now spent several years debating this question.,en-GB
Very briefly I would like to thank the various Members for their interventions and to tell you that safety is one of the Commission' s priorities in the field of transport.,en-GB
As Mr Simpson has said very correctly this is a process which we can never take for granted or regard as having come to an end.,en-GB
The process of increasing safety margins and safety guarantees in transport is a process which must be improved day by day.,en-GB
In this regard I would also like to refer very briefly to the problems of the tunnels which Messrs Rack and Swoboda have referred to which in the case of Austria is doubtless a very sensitive issue and great effort should be made to improve their safety.,en-GB
In one of the worst accidents to have occurred recently the goods being transported were not dangerous in themselves.,en-GB
Margarine and a few kilos of paint which in principle do not present risks led to a genuine disaster.,en-GB
Therefore we will have to see how the requirements guaranteeing the maximum degree of safety can be further improved.,en-GB
Finally I would like to say that we have to consider safety in all types of transport.,en-GB
This week we will be holding a debate here on the safety of sea transport in light of the Erika disaster and in the course of this year we will have to discuss our objectives in terms of the safety of air transport.,en-GB
But I would like to say that safety is a priority objective for the Commission.,en-GB
As I will say in the debate on the Erika disaster we do not wait until there is a disaster to deal with the question of safety but we work on it even when there are no such circumstances which simply serve to demonstrate the urgency for an effective response to this type of problem.,en-GB
I would like to repeat my appreciation to all the speakers and especially to the rapporteur Mr Koch.,en-GB
The debate is closed.,en-GB
The vote will take place tomorrow at 12 p.m.,en-GB
Transport of dangerous goods by road,en-GB
The next item is the report (A5-0104/1999) by Mr Koch on behalf of the Committee on Regional Policy Transport and Tourism on the proposal for a European Parliament and Council directive amending Directive 94/55/EC on the approximation of the laws of the Member States with regard to the transport of dangerous goods by road [COM(1999) 158 - C5-0004/1999 - 1999/0083(COD)].,en-GB
Mr President Commissioner ladies and gentlemen the directive on the approximation of the laws of the Member States with regard to the transport of dangerous goods by road which entered into force on 1 January 1997 contains a number of transitional provisions which are only valid for a limited period of time the term of validity being linked to the completion of specific standardisation work by the CEN that is the European Committee for Standardisation.,en-GB
Delays in the CEN' s work are now making it difficult to apply this very directive.,en-GB
In particular annexes cannot be adapted to take account of technical and industrial developments.,en-GB
I regret this since we are having to take action because others have not done their job.,en-GB
In this respect I accept this proposal to amend Directive 94/55/EC which has been tabled for discussion today.,en-GB
Should the European Union fail to take action then Member States would be obliged to amend their national legislation for a very brief period until the CEN completes its work which would cause unnecessary cost and uncertainty.,en-GB
The amendment to the directive on today's agenda does not therefore affect the existing harmonisation of the transport of dangerous goods in the Community.,en-GB
It merely prolongs transitional rules by postponing deadlines deletes provisions which are no longer applicable and lays down the procedures for a) carrying out the ad hoc transportation of dangerous goods and b) enacting less stringent national regulations in particular for the transport of very small amounts of dangerous goods within strictly defined local areas.,en-GB
The amendment to the directive is consequently in full accordance with the principle of subsidiarity; the Member States obtain more powers.,en-GB
The Commission decides whether the Member States may impose certain rules of their own.,en-GB
In so doing it is supported by a committee of experts on the transport of dangerous goods under the regulatory procedure.,en-GB
The procedures for the exercise of these implementing powers conferred on the Commission were laid down afresh in the Council Decision of June 1999.,en-GB
The proposal to be discussed today to amend the directive on the transport of dangerous goods by road dates from May 1999 however and could not therefore take account of the latest comitology procedure.,en-GB
Two of the amendments tabled and adopted unanimously by the committee relate precisely to this amended comitology procedure.,en-GB
We would like to ensure that there is a reference to this as early as the recitals and that the period within which the Council has to make a decision - which is not clearly worded - is set at a maximum of three months.,en-GB
In addition the need for greater transparency has been pointed out.,en-GB
A further amendment allows the Member States to impose more stringent requirements in particular for vacuum tanks if work is done or goods are transported as a priority in temperatures well below -20ºC.,en-GB
This is in the special interest of northern European regions.,en-GB
A final amendment is intended to ensure that tanks and tankers put into service between 1 January 1997 and the entry into force of this directive may continue to be used provided that they have been constructed and maintained in accordance with it.,en-GB
I do realise that this is only a small step towards increased transport safety but I would ask you to endorse this report.,en-GB
Mr President colleagues a happy new year and millennium to you all.,en-GB
I am speaking for the first time in this plenary part-session so this is quite exciting for me a little like first love although that did last longer than two minutes.,en-GB
I would like to briefly comment on the Commission' s proposal to amend the directive on the transport of dangerous goods by road.,en-GB
It is good that this directive should be established now as otherwise Member States would have to amend their national acts for a very short time a period of transition which would again mean unnecessary costs and which would once more increase concern with regard to EU bureaucracy.,en-GB
The Commission' s proposal however does not take account of all the facts such as the cold climate that prevails in the northern regions.,en-GB
Consequently I have tabled some amendments to Mr Koch' s intrinsically excellent report which have been adopted by our committee.,en-GB
My amendments concern the frost-resistance ratings for tankers carrying these dangerous goods.,en-GB
According to the Commission' s proposal -20ºC would have been sufficient.,en-GB
On the shores of the Mediterranean it is hard to imagine that in Lapland temperatures can fall considerably lower than that.,en-GB
There is support for the EU in Lapland also so let us remember them.,en-GB
I have thus proposed that the frost rating be lowered to -40ºC.,en-GB
This would be necessary to keep safety standards at the level they were in northern regions previously.,en-GB
I hope my proposal will be taken into consideration in tomorrow' s vote.,en-GB
Mr President with your permission I should like to begin by expressing my admiration for the way in which you executed the quick changeover of the chairmanship just now during the debate.,en-GB
I thought that it was quite superb.,en-GB
On the subject at hand I think that the people of Europe must be able to be confident that the goods - however dangerous they are - which are transported on Europe's roads railways and so on are as safe as possible.,en-GB
This directive is a contribution to this.,en-GB
What we are doing today is essentially a nuisance.,en-GB
The rapporteur Mr Koch to whom we express our thanks for the work which he has done on this has already pointed out that basically everything could have been somewhat more advanced had it not been for the inactivity on the part of the CEN which has been very dilatory in drawing up and adapting the directive.,en-GB
That is why we can only hope - and we should resolve all of this this week - that in 2001 we will finally have Community regulations for the transport of dangerous goods by road so that we have a degree of legal certainty here and also so that our roads are a good deal safer.,en-GB
That is why we can only hope - and we should resolve all of this this week - that in 2001 we will finally have Community regulations for the transport of dangerous goods by road so that we have a degree of legal certainty here and also so that our roads are a good deal safer.,en-GB
Mr President the report we are discussing here does not in itself entail any major changes. Most of the proposed amendments are of a purely technical nature.,en-GB
It is nonetheless worth emphasising that each time we make this type of decision it is good from a broad environmental perspective and it is beneficial because it creates better prior conditions for exploiting the possibilities of the internal market.,en-GB
Very large quantities of dangerous goods are transported around the EU both on roads and railways and by sea.,en-GB
